LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI10783|CLI10783_0000020	chromosomal replication initiator protein DnaA	21396	23108	00	21396	1	contig.1	cds	TIGR00362	493.0	K02313	686.7	-	0.0	-	0.0	-	0.0	-	0.0	Bac_DnaA,Bac_DnaA_C	340.7,98.4	actNOG.ENOG4100BJX.meta_raw	785.2
CLI10783|CLI10783_0000021	DNA polymerase III, beta subunit	24638	25798	00	24638	1	contig.1	cds	TIGR00663	323.6	K02338	397.9	-	0.0	-	0.0	-	0.0	-	0.0	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3	109.7,112.1,110.2	actNOG.ENOG4100C1J.meta_raw	542.6
CLI10783|CLI10783_0000022	6-phosphogluconate dehydrogenase (decarboxylating)	25966	26913	00	25966	1	contig.1	cds	TIGR00872	337.3	K00020	117.8	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_2,6PGD	114.3,73.8	actNOG.ENOG41014V1.meta_raw	503.9
CLI10783|CLI10783_0000023	recF protein	26921	28117	00	26921	1	contig.1	cds	TIGR00611	363.4	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SMC_N	70.8	actNOG.ENOG4100C54.meta_raw	551.4
CLI10783|CLI10783_0000024	hypothetical protein	28181	28891	00	28181	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF721	87.5	actNOG.ENOG4100N5F.meta_raw	222.7
CLI10783|CLI10783_0000025	DNA gyrase, B subunit	29288	31354	00	29288	1	contig.1	cds	TIGR01059	957.6	K02470	977.3	-	0.0	-	0.0	-	0.0	-	0.0	HATPase_c,DNA_gyraseB,Toprim,DNA_gyraseB_C	84.2,211.1,57.9,92.3	actNOG.ENOG4100CXZ.meta_raw	1140.9
CLI10783|CLI10783_0000026	DNA gyrase, A subunit	31410	33920	00	31410	1	contig.1	cds	TIGR01063	1176.9	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DNA_topoisoIV,DNA_gyraseA_C,DNA_gyraseA_C,DNA_gyraseA_C,DNA_gyraseA_C,DNA_gyraseA_C,DNA_gyraseA_C	499.1,44.9,38.0,37.1,36.6,43.7,33.7	actNOG.ENOG4100BEP.meta_raw	1469.1
CLI10783|CLI10783_0000027	hypothetical protein	34024	34773	00	34024	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF3566	125.9	actNOG.ENOG4100M2I.meta_raw	187.4
CLI10783|CLI10783_0000028	hypothetical protein	34967	35077	00	34967	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100SM4.meta_raw	29.8
CLI10783|CLI10783_0000029	K06897 family protein	35328	37220	00	35328	-1	contig.1	cds	-	0.0	K06897	25.5	-	0.0	-	0.0	-	0.0	-	0.0	Lactamase_B,Alkyl_sulf_dimr,Alkyl_sulf_C	139.7,213.6,120.5	actNOG.ENOG4100EK4.meta_raw	1062.3
CLI10783|CLI10783_0000030	TetR/AcrR family transcriptional regulator, acrAB operon repressor	37489	38133	00	37489	-1	contig.1	cds	-	0.0	K03577	47.1	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	45.0	actNOG.ENOG4100WPI.meta_raw	340.3
CLI10783|CLI10783_0000031	acetoacetyl-CoA reductase	38175	38984	00	38175	-1	contig.1	cds	-	0.0	K00023	178.2	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	184.0	actNOG.ENOG4100DHD.meta_raw	308.0
CLI10783|CLI10783_0000032	K00517 family protein	38971	40242	00	38971	-1	contig.1	cds	-	0.0	K00517	321.5	-	0.0	-	0.0	-	0.0	-	0.0	p450,p450	35.2,66.4	actNOG.ENOG4100DYH.meta_raw	619.0
CLI10783|CLI10783_0000033	acetyl-CoA C-acetyltransferase	40239	41369	00	40239	-1	contig.1	cds	-	0.0	K00626	167.7	-	0.0	-	0.0	-	0.0	-	0.0	Thiolase_N,Thiolase_C	56.6,42.2	actNOG.ENOG4100CMJ.meta_raw	436.8
CLI10783|CLI10783_0000034	hypothetical protein	41366	41743	00	41366	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	OB_aCoA_assoc	46.1	actNOG.ENOG4100Z56.meta_raw	143.2
CLI10783|CLI10783_0000035	alkanesulfonate monooxygenase	41933	43081	00	41933	1	contig.1	cds	-	0.0	K04091	50.2	-	0.0	-	0.0	-	0.0	-	0.0	Bac_luciferase	130.5	actNOG.ENOG4100UQH.meta_raw	769.2
CLI10783|CLI10783_0000036	(R,R)-butanediol dehydrogenase / diacetyl reductase	43128	43889	00	43128	1	contig.1	cds	-	0.0	K03366	195.9	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	229.7	actNOG.ENOG4100CC3.meta_raw	279.9
CLI10783|CLI10783_0000037	phenylacetate-CoA ligase	43981	45432	00	43981	1	contig.1	cds	-	0.0	K01912	345.4	-	0.0	-	0.0	-	0.0	AMP-binding	32.8	AMP-binding,AMP-binding_C_2	32.7,74.3	actNOG.ENOG4100BYE.meta_raw	511.0
CLI10783|CLI10783_0000038	FMN-dependent NADH-azoreductase	45454	46104	00	45454	-1	contig.1	cds	-	0.0	K01118	141.6	-	0.0	-	0.0	-	0.0	-	0.0	Flavodoxin_2	82.7	actNOG.ENOG4100M93.meta_raw	282.0
CLI10783|CLI10783_0000039	hypothetical protein	46191	46679	00	46191	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MarR_2	44.2	actNOG.ENOG4100QV0.meta_raw	190.2
CLI10783|CLI10783_0000040	hypothetical protein	46834	47451	00	46834	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SpoIIM	25.6	-	0.0
CLI10783|CLI10783_0000041	hypothetical protein	47505	47933	00	47505	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cupin_2	45.8	actNOG.ENOG4100HQN.meta_raw	181.0
CLI10783|CLI10783_0000042	ATP-binding cassette, subfamily B, bacterial	47981	49729	00	47981	-1	contig.1	cds	-	0.0	K06147	526.2	-	0.0	-	0.0	-	0.0	-	0.0	ABC_membrane,ABC_tran	136.6,104.9	actNOG.ENOG4100BU1.meta_raw	661.1
CLI10783|CLI10783_0000043	hypothetical protein	50156	50563	00	50156	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	YCII	38.5	actNOG.ENOG4100HI7.meta_raw	243.9
CLI10783|CLI10783_0000044	RNA polymerase sigma-70 factor, ECF subfamily	50572	51711	00	50572	1	contig.1	cds	-	0.0	K03088	81.7	-	0.0	-	0.0	-	0.0	-	0.0	Sigma70_r2,Sigma70_r4_2	37.9,28.4	actNOG.ENOG4100CBR.meta_raw	572.4
CLI10783|CLI10783_0000045	haloalkane dehalogenase	51751	52587	00	51751	1	contig.1	cds	-	0.0	K01563	38.9	-	0.0	CE1	22.0	-	0.0	-	0.0	Abhydrolase_1	59.4	actNOG.ENOG4100CVN.meta_raw	239.2
CLI10783|CLI10783_0000046	hypothetical protein	52659	52895	00	52659	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI10783|CLI10783_0000047	D-lactate dehydrogenase (cytochrome)	52850	55750	00	52850	-1	contig.1	cds	-	0.0	K00102	652.2	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_4,FAD-oxidase_C,Fer4_17	116.1,181.0,34.0	actNOG.ENOG4100EAN.meta_raw	1415.5
CLI10783|CLI10783_0000048	GntR family transcriptional regulator, vanillate catabolism	55860	56558	00	55860	1	contig.1	cds	-	0.0	K11475	57.7	-	0.0	-	0.0	-	0.0	-	0.0	GntR,FCD	42.6,60.9	actNOG.ENOG4100NYP.meta_raw	275.5
CLI10783|CLI10783_0000049	hypothetical protein	56605	57057	00	56605	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MarR_2	29.6	actNOG.ENOG4100RZN.meta_raw	104.8
CLI10783|CLI10783_0000050	hypothetical protein	57175	58206	00	57175	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peripla_BP_6	218.4	actNOG.ENOG4100G96.meta_raw	544.2
CLI10783|CLI10783_0000051	hypothetical protein	58283	58570	00	58283	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Zn-ribbon_8	32.9	actNOG.ENOG41011JV.meta_raw	96.1
CLI10783|CLI10783_0000052	hypothetical protein	58634	59887	00	58634	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FmdA_AmdA	538.3	actNOG.ENOG4100D4P.meta_raw	764.7
CLI10783|CLI10783_0000053	hypothetical protein	60018	60653	00	60018	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AmiS_UreI	195.6	actNOG.ENOG4100IDE.meta_raw	268.1
CLI10783|CLI10783_0000054	putative anti-anti-sigma factor	60675	61139	00	60675	-1	contig.1	cds	TIGR00377	41.7	K04749	35.1	-	0.0	-	0.0	-	0.0	-	0.0	STAS_2	37.7	actNOG.ENOG41013T9.meta_raw	67.9
CLI10783|CLI10783_0000055	deoxyribose-phosphate aldolase	61332	62054	00	61332	1	contig.1	cds	TIGR00126	226.1	K01619	285.2	-	0.0	-	0.0	-	0.0	-	0.0	DeoC	53.0	actNOG.ENOG4100DW6.meta_raw	274.4
CLI10783|CLI10783_0000056	putative membrane protein	62120	63544	00	62120	1	contig.1	cds	-	0.0	K01421	22.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100KX9.meta_raw	30.8
CLI10783|CLI10783_0000057	hypothetical protein	63541	64182	00	63541	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DSBA	29.1	actNOG.ENOG4100CI0.meta_raw	210.2
CLI10783|CLI10783_0000058	hypothetical protein	64251	64625	00	64251	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI10783|CLI10783_0000059	TetR/AcrR family transcriptional regulator, acrAB operon repressor	64958	65536	00	64958	-1	contig.1	cds	-	0.0	K03577	40.3	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	48.4	actNOG.ENOG4100IGW.meta_raw	190.6
CLI10783|CLI10783_0000060	hypothetical protein	65696	66226	00	65696	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SCP2	56.8	actNOG.ENOG4100PIW.meta_raw	155.1
CLI10783|CLI10783_0000061	acyl-CoA dehydrogenase	66258	67466	00	66258	1	contig.1	cds	-	0.0	K00249	326.6	-	0.0	-	0.0	-	0.0	-	0.0	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	50.9,80.7,159.1	actNOG.ENOG4100C5U.meta_raw	691.9
CLI10783|CLI10783_0000062	hypothetical protein	67486	67842	00	67486	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MerR_1	60.4	actNOG.ENOG4100NPS.meta_raw	165.7
CLI10783|CLI10783_0000063	K07118 family protein	67979	68881	00	67979	1	contig.1	cds	-	0.0	K07118	35.5	-	0.0	-	0.0	-	0.0	-	0.0	NmrA	152.3	actNOG.ENOG4100KTP.meta_raw	254.8
CLI10783|CLI10783_0000064	hypothetical protein	68945	69577	00	68945	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	RibD_C	56.8	actNOG.ENOG4100FSE.meta_raw	305.7
CLI10783|CLI10783_0000065	triacylglycerol lipase	69688	70704	00	69688	1	contig.1	cds	-	0.0	K01046	36.1	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100GVP.meta_raw	330.2
CLI10783|CLI10783_0000066	dihydropteroate synthase	70801	71667	00	70801	1	contig.1	cds	TIGR01496	255.3	K00796	292.3	-	0.0	-	0.0	-	0.0	-	0.0	Pterin_bind	208.6	actNOG.ENOG4100DV1.meta_raw	391.8
CLI10783|CLI10783_0000067	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase	71664	72611	00	71664	1	contig.1	cds	-	0.0	K11752	40.4	-	0.0	-	0.0	-	0.0	-	0.0	RibD_C	92.4	actNOG.ENOG4100HY4.meta_raw	248.8
CLI10783|CLI10783_0000068	diamine N-acetyltransferase	72563	73057	00	72563	1	contig.1	cds	-	0.0	K00657	39.3	-	0.0	-	0.0	-	0.0	-	0.0	Acetyltransf_3	53.1	actNOG.ENOG4100NRE.meta_raw	137.8
CLI10783|CLI10783_0000069	hypothetical protein	73184	73927	00	73184	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI10783|CLI10783_0000070	def peptide deformylase	74166	75317	00	74166	1	contig.1	cds	-	0.0	K06889	91.3	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_S9	40.6	actNOG.ENOG4100JQM.meta_raw	366.5
CLI10783|CLI10783_0000071	hypothetical protein	75322	75714	00	75322	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI10783|CLI10783_0000072	peptidylprolyl isomerase	75758	76303	00	75758	1	contig.1	cds	-	0.0	K01802	52.8	-	0.0	-	0.0	-	0.0	-	0.0	Pro_isomerase	157.1	actNOG.ENOG4100IMQ.meta_raw	318.2
CLI10783|CLI10783_0000073	hypothetical protein	76526	77347	00	76526	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Rhomboid	117.7	actNOG.ENOG4100GZG.meta_raw	351.3
CLI10783|CLI10783_0000074	hypothetical protein	77824	78279	00	77824	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	bPH_6	48.6	actNOG.ENOG4100SI4.meta_raw	121.4
CLI10783|CLI10783_0000075	hypothetical protein	78342	78602	00	78342	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	UPF0233	112.1	actNOG.ENOG410136U.meta_raw	118.0
CLI10783|CLI10783_0000076	putative transposase	78780	79790	00	78780	-1	contig.1	cds	-	0.0	K07497	78.5	-	0.0	-	0.0	-	0.0	-	0.0	LZ_Tnp_IS481,rve	60.6,133.3	actNOG.ENOG4100TGU.meta_raw	544.4
CLI10783|CLI10783_0000077	glutamine amidotransferase of anthranilate synthase or aminodeoxychorismate synthase	79916	80551	00	79916	-1	contig.1	cds	TIGR00566	212.6	K01956	63.7	-	0.0	-	0.0	-	0.0	-	0.0	GATase	172.0	actNOG.ENOG4100CB6.meta_raw	328.4
CLI10783|CLI10783_0000078	serine/threonine protein kinase, bacterial	80569	82554	00	80569	-1	contig.1	cds	-	0.0	K08884	423.6	-	0.0	-	0.0	-	0.0	-	0.0	Pkinase,PASTA,PASTA,PASTA,PASTA	168.8,45.1,46.9,46.5,48.4	actNOG.ENOG4100CIX.meta_raw	734.5
CLI10783|CLI10783_0000079	serine/threonine protein kinase, bacterial	82658	84295	00	82658	-1	contig.1	cds	-	0.0	K08884	326.9	-	0.0	-	0.0	-	0.0	-	0.0	Pkinase	152.6	actNOG.ENOG4100C8S.meta_raw	495.7
CLI10783|CLI10783_0000080	hypothetical protein	84345	85814	00	84345	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Transpeptidase	226.9	actNOG.ENOG4100CTB.meta_raw	626.4
CLI10783|CLI10783_0000081	cell division protein FtsW	85811	87289	00	85811	-1	contig.1	cds	-	0.0	K03588	311.5	-	0.0	-	0.0	-	0.0	-	0.0	FTSW_RODA_SPOVE	279.5	actNOG.ENOG4100CWH.meta_raw	642.9
CLI10783|CLI10783_0000082	protein phosphatase	87289	88638	00	87289	-1	contig.1	cds	-	0.0	K01090	384.3	-	0.0	-	0.0	-	0.0	-	0.0	PP2C_2	50.7	actNOG.ENOG4100BCJ.meta_raw	582.8
CLI10783|CLI10783_0000083	hypothetical protein	88762	89232	00	88762	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	FHA	54.9	actNOG.ENOG4100JSA.meta_raw	220.3
CLI10783|CLI10783_0000084	type VI secretion system protein ImpI	89341	90654	00	89341	-1	contig.1	cds	-	0.0	K11894	47.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF3662,FHA	130.8,60.8	actNOG.ENOG4100CXK.meta_raw	342.3
CLI10783|CLI10783_0000085	hypothetical protein	91103	91729	00	91103	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IZU.meta_raw	240.9
CLI10783|CLI10783_0000086	hypothetical protein	91747	92580	00	91747	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_IclR,IclR	47.4,66.4	actNOG.ENOG4100M4J.meta_raw	263.9
CLI10783|CLI10783_0000087	enoyl-CoA hydratase	92640	93419	00	92640	1	contig.1	cds	-	0.0	K01692	233.5	-	0.0	-	0.0	-	0.0	-	0.0	ECH_1	163.6	actNOG.ENOG4100E85.meta_raw	244.9
CLI10783|CLI10783_0000088	5-methyltetrahydropteroyltriglutamate-homocysteine	93480	94622	00	93480	1	contig.1	cds	-	0.0	K00549	206.4	-	0.0	-	0.0	-	0.0	-	0.0	Meth_synt_2	39.9	actNOG.ENOG4100D2R.meta_raw	543.7
CLI10783|CLI10783_0000089	hypothetical protein	94663	95004	00	94663	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	TfoX_N	44.9	actNOG.ENOG4100QE1.meta_raw	138.9
CLI10783|CLI10783_0000090	biotin synthesis protein BioC	95018	95776	00	95018	1	contig.1	cds	-	0.0	K02169	63.3	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_11	70.9	actNOG.ENOG4100JDY.meta_raw	113.6
CLI10783|CLI10783_0000091	hypothetical protein	95841	96581	00	95841	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF59	51.1	actNOG.ENOG4100HUJ.meta_raw	298.8
CLI10783|CLI10783_0000092	K07045 family protein	96578	97609	00	96578	-1	contig.1	cds	-	0.0	K07045	101.7	-	0.0	-	0.0	-	0.0	-	0.0	Amidohydro_2	132.5	actNOG.ENOG4100BYZ.meta_raw	488.8
CLI10783|CLI10783_0000093	alcohol dehydrogenase, propanol-preferring	97698	98726	00	97698	-1	contig.1	cds	-	0.0	K13953	308.2	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N	96.0,59.9	actNOG.ENOG4100BS3.meta_raw	432.9
CLI10783|CLI10783_0000094	hypothetical protein	98956	99411	00	98956	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF4442	88.2	actNOG.ENOG4100P5W.meta_raw	210.0
CLI10783|CLI10783_0000095	NADH dehydrogenase	99452	100114	00	99452	1	contig.1	cds	-	0.0	K00356	45.1	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_10	130.3	actNOG.ENOG4100IHI.meta_raw	268.7
CLI10783|CLI10783_0000096	dihydrolipoamide dehydrogenase	100146	101555	00	100146	1	contig.1	cds	-	0.0	K00382	418.1	-	0.0	-	0.0	-	0.0	-	0.0	Pyr_redox_2,Pyr_redox_dim	166.7,68.6	actNOG.ENOG4100BQ9.meta_raw	629.5
CLI10783|CLI10783_0000097	hypothetical protein	101599	102498	00	101599	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100N4G.meta_raw	163.3
CLI10783|CLI10783_0000098	RecB family nuclease, putative, TM0106 family	102666	104453	00	102666	1	contig.1	cds	TIGR03491	202.2	K06860	118.7	-	0.0	-	0.0	-	0.0	-	0.0	RNase_H_2	39.3	actNOG.ENOG4100EQ6.meta_raw	644.2
CLI10783|CLI10783_0000099	putative gamma-glutamyltranspeptidase	104456	106276	00	104456	1	contig.1	cds	TIGR00066	186.7	K00681	508.2	-	0.0	-	0.0	-	0.0	-	0.0	G_glu_transpept	378.2	actNOG.ENOG4100CFH.meta_raw	834.0
CLI10783|CLI10783_0000100	drug resistance transporter, EmrB/QacA subfamily	106360	109122	00	106360	-1	contig.1	cds	TIGR00711	255.5	K03446	277.9	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1,CarboxypepD_reg,CarboxypepD_reg,CarboxypepD_reg	168.0,42.1,49.2,34.7	actNOG.ENOG4100BQ0.meta_raw	816.5
CLI10783|CLI10783_0000101	hypothetical protein	109123	109608	00	109123	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MarR_2	51.0	actNOG.ENOG4100Q85.meta_raw	163.0
CLI10783|CLI10783_0000102	hypothetical protein	109881	110429	00	109881	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Cupin_2	30.3	actNOG.ENOG41012HV.meta_raw	115.3
CLI10783|CLI10783_0000103	hypothetical protein	110515	110955	00	110515	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100K20.meta_raw	163.5
CLI10783|CLI10783_0000104	putative DNA-formamidopyrimidine glycosylase	110966	111844	00	110966	1	contig.1	cds	TIGR00577	121.3	K10563	205.4	-	0.0	-	0.0	-	0.0	-	0.0	Fapy_DNA_glyco,H2TH,zf-FPG_IleRS	50.9,51.5,34.7	actNOG.ENOG4100BS1.meta_raw	438.9
CLI10783|CLI10783_0000105	two-component sensor kinase	111851	113086	00	111851	1	contig.1	cds	-	0.0	K02478	449.9	-	0.0	-	0.0	-	0.0	-	0.0	His_kinase,HATPase_c	83.5,29.8	actNOG.ENOG41014GP.meta_raw	507.0
CLI10783|CLI10783_0000106	putative signal peptide peptidase SppA, 36K type	113187	114083	00	113187	1	contig.1	cds	TIGR00706	117.9	K04773	232.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_S49	103.7	actNOG.ENOG4100DNG.meta_raw	284.1
