LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4613|CLI4613_0000031	hypothetical protein	30199	32112	00	30199	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100EGW.meta_raw	563.9
CLI4613|CLI4613_0000032	conjugal transfer ATP-binding protein TraC	32109	35123	00	32109	-1	contig.1	cds	-	0.0	K12063	14.3	-	0.0	-	0.0	-	0.0	-	0.0	AAA_10	82.4	actNOG.ENOG4100E4Q.meta_raw	1167.6
CLI4613|CLI4613_0000033	hypothetical protein	35110	35886	00	35110	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100M8D.meta_raw	204.5
CLI4613|CLI4613_0000034	hypothetical protein	35890	36162	00	35890	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41012RD.meta_raw	97.4
CLI4613|CLI4613_0000035	glycolate oxidase iron-sulfur subunit	36781	39408	00	36781	1	contig.1	cds	-	0.0	K11473	96.5	-	0.0	-	0.0	-	0.0	-	0.0	Fer4_8,CCG,CCG	48.1,58.4,45.0	actNOG.ENOG4100D7Z.meta_raw	1203.0
CLI4613|CLI4613_0000036	hypothetical protein	39481	40695	00	39481	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100KXU.meta_raw	28.5
CLI4613|CLI4613_0000037	deoxycytidine triphosphate deaminase	40748	41332	00	40748	-1	contig.1	cds	TIGR02274	216.7	K01494	221.1	-	0.0	-	0.0	-	0.0	-	0.0	dUTPase	37.0	actNOG.ENOG4100BDE.meta_raw	348.5
CLI4613|CLI4613_0000038	putative UDP-N-acetylglucosamine 2-epimerase	41358	42530	00	41358	-1	contig.1	cds	TIGR00236	85.9	K01791	102.6	-	0.0	-	0.0	-	0.0	-	0.0	Epimerase_2	71.9	actNOG.ENOG4100BRU.meta_raw	126.4
CLI4613|CLI4613_0000039	hypothetical protein	43034	43195	00	43034	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100PAM.meta_raw	43.3
CLI4613|CLI4613_0000040	hypothetical protein	43753	44010	00	43753	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100G0X.meta_raw	26.7
CLI4613|CLI4613_0000041	AraC family transcriptional regulator	44125	44991	00	44125	1	contig.1	cds	-	0.0	K13653	279.1	-	0.0	-	0.0	-	0.0	-	0.0	HTH_18,GyrI-like	59.6,58.9	actNOG.ENOG4100EA7.meta_raw	377.9
CLI4613|CLI4613_0000042	hypothetical protein	45223	45729	00	45223	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MarR_2	47.9	actNOG.ENOG4100MUV.meta_raw	123.0
CLI4613|CLI4613_0000043	putative drug resistance transporter, EmrB/QacA subfamily	45814	47328	00	45814	1	contig.1	cds	TIGR00711	211.3	K07001	120.1	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	136.3	actNOG.ENOG4100C61.meta_raw	528.8
CLI4613|CLI4613_0000044	hypothetical protein	47962	48417	00	47962	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4613|CLI4613_0000045	K07119 family protein	48508	49440	00	48508	-1	contig.1	cds	-	0.0	K07119	53.4	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N_2	33.9,40.6	actNOG.ENOG4100HEV.meta_raw	470.0
CLI4613|CLI4613_0000046	TetR/AcrR family transcriptional regulator, acrAB operon repressor	49511	50092	00	49511	1	contig.1	cds	-	0.0	K03577	41.4	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	54.3	actNOG.ENOG4100IM3.meta_raw	269.2
CLI4613|CLI4613_0000047	hypothetical protein	50134	50664	00	50134	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Barstar	38.1	actNOG.ENOG410129P.meta_raw	29.8
CLI4613|CLI4613_0000048	hypothetical protein	50661	51002	00	50661	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4613|CLI4613_0000049	PPOX class probable FMN-dependent enzyme, DR_2398 family	51102	51725	00	51102	-1	contig.1	cds	TIGR04025	242.0	K07006	143.1	-	0.0	-	0.0	-	0.0	-	0.0	Pyridox_oxidase	51.4	actNOG.ENOG4100DCK.meta_raw	311.0
CLI4613|CLI4613_0000050	putative 2-dehydropantoate 2-reductase	51959	52924	00	51959	-1	contig.1	cds	TIGR00745	136.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	ApbA,ApbA_C	88.8,38.9	actNOG.ENOG4100FMQ.meta_raw	400.2
CLI4613|CLI4613_0000051	hypothetical protein	52939	53295	00	52939	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	YjbR	54.2	actNOG.ENOG41013J6.meta_raw	154.9
CLI4613|CLI4613_0000052	hypothetical protein	53330	54052	00	53330	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	52.2	actNOG.ENOG4100FGF.meta_raw	66.9
CLI4613|CLI4613_0000053	putative membrane protein	54064	54876	00	54064	-1	contig.1	cds	-	0.0	K08978	17.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100NN4.meta_raw	214.0
CLI4613|CLI4613_0000054	hypothetical protein	54956	55300	00	54956	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4613|CLI4613_0000055	rod shape-determining protein MreB and related proteins	55560	57593	00	55560	-1	contig.1	cds	-	0.0	K03569	23.4	-	0.0	-	0.0	-	0.0	-	0.0	HSP70	58.8	actNOG.ENOG4100EDV.meta_raw	273.7
CLI4613|CLI4613_0000056	hypothetical protein	57870	58700	00	57870	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41011CT.meta_raw	124.2
CLI4613|CLI4613_0000057	hypothetical protein	58815	59627	00	58815	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG41011CT.meta_raw	172.7
CLI4613|CLI4613_0000058	K06946 family protein	59813	61621	00	59813	1	contig.1	cds	-	0.0	K06946	57.8	-	0.0	-	0.0	-	0.0	-	0.0	Dynamin_N	72.8	actNOG.ENOG4100EMM.meta_raw	820.7
CLI4613|CLI4613_0000059	K06946 family protein	61618	63087	00	61618	1	contig.1	cds	-	0.0	K06946	41.2	-	0.0	-	0.0	-	0.0	-	0.0	MMR_HSR1	37.1	actNOG.ENOG4100BS2.meta_raw	639.5
CLI4613|CLI4613_0000060	LuxR family transcriptional regulator, maltose regulon positive	63084	65774	00	63084	-1	contig.1	cds	-	0.0	K03556	59.1	-	0.0	-	0.0	-	0.0	-	0.0	GerE	54.3	actNOG.ENOG4100C21.meta_raw	815.0
CLI4613|CLI4613_0000061	putative 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	65867	66502	00	65867	1	contig.1	cds	TIGR00453	108.1	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	IspD	104.2	actNOG.ENOG4100JHM.meta_raw	135.4
CLI4613|CLI4613_0000062	phytoene dehydrogenase	66513	68138	00	66513	-1	contig.1	cds	-	0.0	K10027	23.7	-	0.0	AA3	129.0	-	0.0	-	0.0	GMC_oxred_C	51.6	actNOG.ENOG4100ESY.meta_raw	633.8
CLI4613|CLI4613_0000063	TetR/AcrR family transcriptional regulator, acrAB operon repressor	68267	68839	00	68267	1	contig.1	cds	-	0.0	K03577	25.0	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	43.4	actNOG.ENOG4100JGW.meta_raw	99.4
CLI4613|CLI4613_0000064	3-demethylubiquinone-9 3-methyltransferase	68852	70060	00	68852	-1	contig.1	cds	-	0.0	K00568	31.6	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_23,Methyltransf_14	39.3,28.8	actNOG.ENOG4100FFZ.meta_raw	66.8
CLI4613|CLI4613_0000065	N-acetylmuramoyl-L-alanine amidase	70119	71363	00	70119	-1	contig.1	cds	-	0.0	K01447	26.5	-	0.0	-	0.0	-	0.0	-	0.0	Amidase_2	43.2	actNOG.ENOG4100H2I.meta_raw	312.5
CLI4613|CLI4613_0000066	K00257 family protein	71628	73466	00	71628	1	contig.1	cds	-	0.0	K00257	424.2	-	0.0	-	0.0	-	0.0	-	0.0	AcylCoA_DH_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1,Acyl-CoA_dh_C	37.8,65.7,46.3,102.8	actNOG.ENOG4100BQF.meta_raw	1002.7
CLI4613|CLI4613_0000067	cystathionine beta-synthase	73534	73959	00	73534	-1	contig.1	cds	-	0.0	K01697	30.5	-	0.0	-	0.0	-	0.0	-	0.0	CBS,CBS	43.6,52.8	actNOG.ENOG4100KKQ.meta_raw	199.2
CLI4613|CLI4613_0000068	hypothetical protein	74054	76039	00	74054	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	VanW	144.2	actNOG.ENOG4100BFZ.meta_raw	696.8
CLI4613|CLI4613_0000069	chaperonin GroES	76785	77252	00	76785	-1	contig.1	cds	-	0.0	K04078	53.7	-	0.0	-	0.0	-	0.0	-	0.0	Cpn10	57.0	actNOG.ENOG4100MZZ.meta_raw	162.0
CLI4613|CLI4613_0000070	hypothetical protein	77307	78497	00	77307	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AAA_16	80.1	actNOG.ENOG4100DSN.meta_raw	487.4
CLI4613|CLI4613_0000071	fxsA UPF0716 protein FxsA	79150	79728	00	79150	-1	contig.1	cds	-	0.0	K07113	128.1	-	0.0	-	0.0	-	0.0	-	0.0	FxsA	101.9	actNOG.ENOG4100QDE.meta_raw	148.0
CLI4613|CLI4613_0000072	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)	79758	81326	00	79758	-1	contig.1	cds	-	0.0	K00627	446.7	-	0.0	-	0.0	-	0.0	-	0.0	Biotin_lipoyl,E3_binding,2-oxoacid_dh	69.6,46.7,252.3	actNOG.ENOG4100CHV.meta_raw	601.2
CLI4613|CLI4613_0000073	transketolase	81337	82311	00	81337	-1	contig.1	cds	-	0.0	K00615	22.3	-	0.0	-	0.0	-	0.0	-	0.0	Transket_pyr,Transketolase_C	152.5,117.3	actNOG.ENOG4100CNQ.meta_raw	634.4
CLI4613|CLI4613_0000074	putative pyruvate dehydrogenase E1 component, alpha subunit	82311	83501	00	82311	-1	contig.1	cds	TIGR03181	409.1	K00615	36.1	-	0.0	-	0.0	-	0.0	-	0.0	E1_dh	240.3	actNOG.ENOG4100D5K.meta_raw	596.8
CLI4613|CLI4613_0000075	hypothetical protein	83713	84063	00	83713	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MT0933_antitox	41.8	actNOG.ENOG4100T10.meta_raw	103.3
CLI4613|CLI4613_0000076	putative glutamine transport system substrate-binding protein	84263	85198	00	84263	1	contig.1	cds	-	0.0	K10039	131.8	-	0.0	-	0.0	-	0.0	-	0.0	SBP_bac_3	168.9	actNOG.ENOG4100BPM.meta_raw	356.0
CLI4613|CLI4613_0000077	amine acid ABC transporter, permease protein, 3-TM region, His/Glu/Gln/Arg/opine family	85195	86100	00	85195	1	contig.1	cds	TIGR01726	54.5	K02029	356.8	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_1	72.0	actNOG.ENOG4100DHM.meta_raw	438.0
CLI4613|CLI4613_0000078	polar amino acid transport system permease protein	86097	86873	00	86097	1	contig.1	cds	-	0.0	K02029	379.8	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	108.3	actNOG.ENOG4100C6J.meta_raw	483.3
CLI4613|CLI4613_0000079	uncharacterized peroxidase-related enzyme	86870	87448	00	86870	-1	contig.1	cds	TIGR01926	188.0	K04756	15.5	-	0.0	-	0.0	-	0.0	-	0.0	CMD	47.9	actNOG.ENOG4100IFI.meta_raw	281.1
CLI4613|CLI4613_0000080	hypothetical protein	87560	87904	00	87560	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100Z4R.meta_raw	47.8
CLI4613|CLI4613_0000081	hypothetical protein	87923	89965	00	87923	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100E59.meta_raw	91.5
CLI4613|CLI4613_0000082	hypothetical protein	90291	90470	00	90291	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF466	82.2	actNOG.ENOG41013B8.meta_raw	89.4
CLI4613|CLI4613_0000083	carbon starvation protein	90467	92668	00	90467	-1	contig.1	cds	-	0.0	K06200	881.2	-	0.0	-	0.0	-	0.0	-	0.0	CstA,CstA_5TM	547.6,117.6	actNOG.ENOG4100C9G.meta_raw	1119.9
CLI4613|CLI4613_0000084	hypothetical protein	92869	94695	00	92869	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	PEPCK	920.4	actNOG.ENOG4100BRC.meta_raw	1111.9
CLI4613|CLI4613_0000085	hypothetical protein	95059	95406	00	95059	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4613|CLI4613_0000086	MFS transporter bicyclomycin/chloramphenicol	95590	97197	00	95590	-1	contig.1	cds	-	0.0	K07552	80.7	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	157.5	actNOG.ENOG410149G.meta_raw	632.9
CLI4613|CLI4613_0000087	TetR/AcrR family transcriptional regulator, acrAB operon repressor	97332	97895	00	97332	1	contig.1	cds	-	0.0	K03577	43.2	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	40.2	actNOG.ENOG4100N9X.meta_raw	181.1
CLI4613|CLI4613_0000088	hypothetical protein	97984	98439	00	97984	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QK8.meta_raw	106.1
CLI4613|CLI4613_0000089	hypothetical protein	98450	98803	00	98450	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100TSQ.meta_raw	39.8
CLI4613|CLI4613_0000090	hypothetical protein	98793	99578	00	98793	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4613|CLI4613_0000091	biofilm PGA synthesis N-glycosyltransferase PgaC	99832	100794	00	99832	1	contig.1	cds	-	0.0	K11936	57.9	-	0.0	GT2	76.7	-	0.0	Glycos_transf_2	89.9	Glycos_transf_2	89.1	actNOG.ENOG4100FQN.meta_raw	379.6
CLI4613|CLI4613_0000092	K07011 family protein	100872	101876	00	100872	1	contig.1	cds	-	0.0	K07011	85.8	-	0.0	GT2	60.1	-	0.0	Glycos_transf_2	79.3	Glycos_transf_2	77.1	actNOG.ENOG4100EQE.meta_raw	396.6
CLI4613|CLI4613_0000093	tRNA (guanine-N(7)-)-methyltransferase	101869	102666	00	101869	1	contig.1	cds	TIGR00091	129.5	K03439	270.0	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_4	160.1	actNOG.ENOG4100J86.meta_raw	299.0
CLI4613|CLI4613_0000094	nitric-oxide synthase, bacterial	102683	104290	00	102683	1	contig.1	cds	-	0.0	K00491	523.3	-	0.0	-	0.0	-	0.0	-	0.0	NO_synthase	471.6	actNOG.ENOG4100CUS.meta_raw	615.1
CLI4613|CLI4613_0000095	phenylacetic acid degradation protein PaaD	104326	104724	00	104326	-1	contig.1	cds	TIGR02286	135.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	4HBT	50.2	actNOG.ENOG4100P6H.meta_raw	173.2
CLI4613|CLI4613_0000096	hypothetical protein	104864	105508	00	104864	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	NYN	30.1	actNOG.ENOG4100ESS.meta_raw	337.3
CLI4613|CLI4613_0000097	guanine deaminase	105510	106841	00	105510	1	contig.1	cds	-	0.0	K01487	176.0	-	0.0	-	0.0	-	0.0	-	0.0	Amidohydro_1	186.2	actNOG.ENOG4100DTW.meta_raw	350.0
CLI4613|CLI4613_0000098	glycolate oxidase FAD binding subunit	106848	108068	00	106848	-1	contig.1	cds	-	0.0	K11472	47.0	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_4,ALO	59.7,72.7	actNOG.ENOG4100CH4.meta_raw	119.0
CLI4613|CLI4613_0000099	hypothetical protein	108744	109202	00	108744	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4613|CLI4613_0000100	phosphoribosylaminoimidazole-succinocarboxamide synthase	109912	111126	00	109912	1	contig.1	cds	-	0.0	K01923	48.0	-	0.0	-	0.0	-	0.0	-	0.0	UPF0118	211.5	actNOG.ENOG4100CHA.meta_raw	448.6
CLI4613|CLI4613_0000101	NADH dehydrogenase	111123	112781	00	111123	1	contig.1	cds	-	0.0	K00356	61.5	-	0.0	-	0.0	-	0.0	-	0.0	NAD_binding_10,DUF2867	59.0,127.9	actNOG.ENOG4100BMA.meta_raw	780.9
CLI4613|CLI4613_0000102	hypothetical protein	112797	113159	00	112797	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Penicillinase_R	92.8	actNOG.ENOG4100QIA.meta_raw	178.3
CLI4613|CLI4613_0000103	hypothetical protein	113213	114355	00	113213	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Methyltransf_13,Methyltransf_23,Methyltransf_14	38.4,30.5,99.2	actNOG.ENOG4100FYM.meta_raw	423.1
CLI4613|CLI4613_0000104	hypothetical protein	114571	115098	00	114571	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	dTDP_sugar_isom	47.4	actNOG.ENOG4100D4F.meta_raw	65.8
CLI4613|CLI4613_0000105	hypothetical protein	115256	115597	00	115256	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF3040	36.5	-	0.0
CLI4613|CLI4613_0000106	replicative DNA helicase	115659	117071	00	115659	-1	contig.1	cds	TIGR00665	539.0	K08482	32.7	-	0.0	-	0.0	-	0.0	-	0.0	DnaB,DnaB_C	118.4,341.8	actNOG.ENOG4100BK8.meta_raw	820.8
CLI4613|CLI4613_0000107	ribosomal protein L9	117694	118140	00	117694	-1	contig.1	cds	TIGR00158	132.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ribosomal_L9_N,Ribosomal_L9_C	73.5,88.2	actNOG.ENOG4100JY2.meta_raw	201.9
CLI4613|CLI4613_0000108	ribosomal protein S18	118155	118391	00	118155	-1	contig.1	cds	TIGR00165	99.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ribosomal_S18	79.9	actNOG.ENOG4100N4J.meta_raw	133.4
CLI4613|CLI4613_0000109	single stranded DNA-binding protein (ssb)	118446	119003	00	118446	-1	contig.1	cds	TIGR00621	113.8	K03111	171.8	-	0.0	-	0.0	-	0.0	-	0.0	SSB	103.1	actNOG.ENOG4100IHJ.meta_raw	269.8
