LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
ICBG8|ICBG8_0000012	Actinobacterial PQQ system protein	10264	10719	00	10264	-1	contig.1	cds	TIGR04339	263.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100IE4.meta_raw	250.3
ICBG8|ICBG8_0000013	catalase/peroxidase HPI	11009	13210	00	11009	-1	contig.1	cds	TIGR00198	997.0	K03782	1115.0	-	0.0	AA2	36.6	-	0.0	-	0.0	peroxidase,peroxidase	154.0,124.4	actNOG.ENOG4100VB9.meta_raw	1182.0
ICBG8|ICBG8_0000014	ribose 5-phosphate isomerase	13757	14230	00	13757	1	contig.1	cds	TIGR02133	199.3	K01808	190.8	-	0.0	-	0.0	-	0.0	-	0.0	LacAB_rpiB	144.2	actNOG.ENOG4100WZ8.meta_raw	230.8
ICBG8|ICBG8_0000015	hypothetical protein	14271	15056	00	14271	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RYP.meta_raw	227.8
ICBG8|ICBG8_0000016	OHCU decarboxylase	15233	15748	00	15233	1	contig.1	cds	TIGR03180	158.2	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	OHCU_decarbox	129.7	actNOG.ENOG4100MZ6.meta_raw	188.3
ICBG8|ICBG8_0000017	putative hydroxyisourate hydrolase	15745	16050	00	15745	1	contig.1	cds	TIGR02962	82.3	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Transthyretin	76.5	actNOG.ENOG4100PZW.meta_raw	106.8
ICBG8|ICBG8_0000018	urate oxidase	16057	16950	00	16057	1	contig.1	cds	TIGR03383	316.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Uricase,Uricase	64.7,94.1	actNOG.ENOG4100CK7.meta_raw	403.0
ICBG8|ICBG8_0000019	xanthine permease	16947	18344	00	16947	1	contig.1	cds	TIGR03173	510.8	K03458	527.1	-	0.0	-	0.0	-	0.0	-	0.0	Xan_ur_permease	321.0	actNOG.ENOG4100DIQ.meta_raw	659.8
ICBG8|ICBG8_0000020	luciferase family oxidoreductase, group 1	18437	19435	00	18437	1	contig.1	cds	TIGR03558	395.6	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Bac_luciferase	118.9	actNOG.ENOG4100BMJ.meta_raw	465.3
ICBG8|ICBG8_0000021	MFS transporter, proline/betaine transporter	19509	20864	00	19509	-1	contig.1	cds	-	0.0	K03762	363.7	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	90.1	actNOG.ENOG4100FDU.meta_raw	584.3
ICBG8|ICBG8_0000022	sugar-phosphate isomerase, RpiB/LacA/LacB family	20899	21366	00	20899	-1	contig.1	cds	TIGR00689	130.3	K01808	179.2	-	0.0	-	0.0	-	0.0	-	0.0	LacAB_rpiB	146.0	actNOG.ENOG4100IMY.meta_raw	156.1
ICBG8|ICBG8_0000023	putative ribokinase	21363	22298	00	21363	-1	contig.1	cds	TIGR02152	238.5	K00852	265.1	-	0.0	-	0.0	-	0.0	-	0.0	PfkB	151.1	actNOG.ENOG4100I5M.meta_raw	279.9
ICBG8|ICBG8_0000024	ribokinase	22295	23296	00	22295	-1	contig.1	cds	-	0.0	K00852	52.1	-	0.0	-	0.0	-	0.0	-	0.0	LacI,Peripla_BP_3	59.7,97.4	actNOG.ENOG4100HAB.meta_raw	347.0
ICBG8|ICBG8_0000025	hypothetical protein	23437	24726	00	23437	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100PHK.meta_raw	367.9
ICBG8|ICBG8_0000026	chloride channel protein, CIC family	25008	26330	00	25008	1	contig.1	cds	-	0.0	K03281	83.1	-	0.0	-	0.0	-	0.0	-	0.0	Voltage_CLC	56.7	actNOG.ENOG4100HRD.meta_raw	456.3
ICBG8|ICBG8_0000027	hypothetical protein	26503	27042	00	26503	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100NIZ.meta_raw	230.0
ICBG8|ICBG8_0000028	prolyl oligopeptidase	27445	29385	00	27445	1	contig.1	cds	-	0.0	K01322	138.4	-	0.0	CE10	80.5	-	0.0	-	0.0	Peptidase_S9	151.1	actNOG.ENOG4100CG6.meta_raw	480.5
ICBG8|ICBG8_0000029	hypothetical protein	29568	29873	00	29568	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF2795	26.2	-	0.0
ICBG8|ICBG8_0000030	hypothetical protein	29918	30643	00	29918	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_A4	107.8	actNOG.ENOG4100JT6.meta_raw	184.2
ICBG8|ICBG8_0000031	hypothetical protein	30797	31171	00	30797	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG8|ICBG8_0000032	MFS transporter bicyclomycin/chloramphenicol	31377	32930	00	31377	1	contig.1	cds	-	0.0	K07552	94.7	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	137.3	actNOG.ENOG4100BJ4.meta_raw	587.4
ICBG8|ICBG8_0000033	TetR/AcrR family transcriptional regulator, acrAB operon repressor	32956	33558	00	32956	1	contig.1	cds	-	0.0	K03577	18.7	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100HYC.meta_raw	243.7
ICBG8|ICBG8_0000034	hypothetical protein	33604	33717	00	33604	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100PNJ.meta_raw	37.9
ICBG8|ICBG8_0000035	penicillin amidase	33797	36151	00	33797	-1	contig.1	cds	-	0.0	K01434	664.6	-	0.0	-	0.0	-	0.0	-	0.0	Penicil_amidase	618.5	actNOG.ENOG4100DK1.meta_raw	608.5
ICBG8|ICBG8_0000036	hypothetical protein	36155	37072	00	36155	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	CE4	58.3	-	0.0	-	0.0	Polysacc_deac_1	53.8	actNOG.ENOG4100H2X.meta_raw	257.0
ICBG8|ICBG8_0000037	branched-chain amino acid transport system substrate-binding protein	37311	39098	00	37311	1	contig.1	cds	-	0.0	K01999	68.7	-	0.0	-	0.0	-	0.0	-	0.0	GerE,Peripla_BP_6	54.4,132.6	actNOG.ENOG4100Q73.meta_raw	81.8
ICBG8|ICBG8_0000038	dephospho-CoA kinase	39130	39687	00	39130	-1	contig.1	cds	-	0.0	K00859	87.4	-	0.0	-	0.0	-	0.0	-	0.0	GrpB	167.5	actNOG.ENOG4100Q35.meta_raw	221.9
ICBG8|ICBG8_0000039	hypothetical protein	39757	40611	00	39757	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_6	43.4	actNOG.ENOG4100P62.meta_raw	205.6
ICBG8|ICBG8_0000040	putative drug resistance transporter, EmrB/QacA subfamily	40685	42220	00	40685	-1	contig.1	cds	TIGR00711	190.5	K07552	99.2	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	176.0	actNOG.ENOG4100BJ4.meta_raw	617.0
ICBG8|ICBG8_0000041	TetR/AcrR family transcriptional regulator, acrAB operon repressor	42310	42882	00	42310	1	contig.1	cds	-	0.0	K03577	49.0	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	47.3	actNOG.ENOG4100QT4.meta_raw	204.6
ICBG8|ICBG8_0000042	hypothetical protein	42879	42995	00	42879	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG8|ICBG8_0000043	hypothetical protein	42947	43531	00	42947	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	His_Phos_1	143.6	actNOG.ENOG4100IS8.meta_raw	131.9
ICBG8|ICBG8_0000044	iron(III) transport system ATP-binding protein	43528	44604	00	43528	-1	contig.1	cds	-	0.0	K02010	333.3	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran	99.1	actNOG.ENOG41014PX.meta_raw	372.7
ICBG8|ICBG8_0000045	iron(III) transport system permease protein	44601	46391	00	44601	-1	contig.1	cds	-	0.0	K02011	324.8	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_1,BPD_transp_1	48.4,36.8	actNOG.ENOG4100GB8.meta_raw	445.4
ICBG8|ICBG8_0000046	iron(III) transport system substrate-binding protein	46388	47554	00	46388	-1	contig.1	cds	-	0.0	K02012	131.3	-	0.0	-	0.0	-	0.0	-	0.0	SBP_bac_11	49.1	actNOG.ENOG4100HTN.meta_raw	355.0
ICBG8|ICBG8_0000047	hypothetical protein	47581	48408	00	47581	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_6	42.1	actNOG.ENOG4100MEI.meta_raw	140.9
ICBG8|ICBG8_0000048	hypothetical protein	48640	49014	00	48640	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SnoaL_2	38.4	actNOG.ENOG4100ZPC.meta_raw	125.1
ICBG8|ICBG8_0000049	hypothetical protein	49185	49673	00	49185	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SnoaL_2	49.7	actNOG.ENOG4100P23.meta_raw	162.3
ICBG8|ICBG8_0000050	TetR/AcrR family transcriptional regulator, acrAB operon repressor	49820	50395	00	49820	-1	contig.1	cds	-	0.0	K03577	28.3	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N,TetR_C_11	49.1,92.5	actNOG.ENOG4100K4G.meta_raw	232.8
ICBG8|ICBG8_0000051	hypothetical protein	50586	51437	00	50586	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_31	59.1	actNOG.ENOG4100UXX.meta_raw	292.5
ICBG8|ICBG8_0000052	alcohol dehydrogenase	51512	52456	00	51512	1	contig.1	cds	-	0.0	K00001	114.2	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N_2	35.2,42.9	actNOG.ENOG4100HVK.meta_raw	391.3
ICBG8|ICBG8_0000053	2,5-diketo-D-gluconate reductase	52636	53511	00	52636	-1	contig.1	cds	-	0.0	K05885	332.8	-	0.0	-	0.0	-	0.0	-	0.0	Aldo_ket_red	151.3	actNOG.ENOG4100CJT.meta_raw	350.9
ICBG8|ICBG8_0000054	uncharacterized protein	53655	54833	00	53655	-1	contig.1	cds	-	0.0	K07148	173.9	-	0.0	-	0.0	-	0.0	-	0.0	DUF418	113.8	actNOG.ENOG4100DW0.meta_raw	378.2
ICBG8|ICBG8_0000055	dipeptidyl-peptidase 4	54866	57136	00	54866	-1	contig.1	cds	-	0.0	K01278	374.6	-	0.0	CE1	36.5	-	0.0	-	0.0	DPPIV_N,Peptidase_S9	156.0,134.3	actNOG.ENOG4100CCN.meta_raw	399.0
ICBG8|ICBG8_0000056	(R,R)-butanediol dehydrogenase / diacetyl reductase	57329	58102	00	57329	-1	contig.1	cds	-	0.0	K03366	168.7	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	203.0	actNOG.ENOG4100G4X.meta_raw	268.8
ICBG8|ICBG8_0000057	acetoacetyl-CoA reductase	58162	58953	00	58162	-1	contig.1	cds	-	0.0	K00023	49.7	-	0.0	-	0.0	-	0.0	-	0.0	adh_short,adh_short_C2	47.4,68.1	actNOG.ENOG4100PK3.meta_raw	254.8
ICBG8|ICBG8_0000058	proline iminopeptidase	59065	60624	00	59065	-1	contig.1	cds	-	0.0	K01259	54.8	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	131.4	actNOG.ENOG4100DRU.meta_raw	503.8
ICBG8|ICBG8_0000059	TetR/AcrR family transcriptional regulator, acrAB operon repressor	60846	61496	00	60846	-1	contig.1	cds	-	0.0	K03577	42.4	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	42.8	actNOG.ENOG4100Q2B.meta_raw	208.8
ICBG8|ICBG8_0000060	thioredoxin reductase (NADPH)	61671	63020	00	61671	1	contig.1	cds	-	0.0	K00384	35.1	-	0.0	-	0.0	-	0.0	-	0.0	FMO-like	180.4	actNOG.ENOG4100F58.meta_raw	448.3
ICBG8|ICBG8_0000061	(R,R)-butanediol dehydrogenase / diacetyl reductase	63037	63936	00	63037	1	contig.1	cds	-	0.0	K03366	75.8	-	0.0	-	0.0	-	0.0	-	0.0	adh_short	119.5	actNOG.ENOG4100XJ9.meta_raw	229.1
ICBG8|ICBG8_0000062	hypothetical protein	63999	64406	00	63999	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ribonuc_L-PSP	58.9	actNOG.ENOG4100KS2.meta_raw	154.3
ICBG8|ICBG8_0000063	AraC family transcriptional regulator	64415	65431	00	64415	-1	contig.1	cds	-	0.0	K13652	65.2	-	0.0	-	0.0	-	0.0	-	0.0	AraC_binding_2,HTH_18	99.0,58.4	actNOG.ENOG4100FPG.meta_raw	212.0
ICBG8|ICBG8_0000064	SDR family mycofactocin-dependent oxidoreductase	65667	66518	00	65667	-1	contig.1	cds	TIGR03971	378.7	K03366	184.4	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	170.1	actNOG.ENOG4100GHK.meta_raw	395.1
ICBG8|ICBG8_0000065	hypothetical protein	66515	66649	00	66515	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG8|ICBG8_0000066	hypothetical protein	66730	67329	00	66730	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100NUW.meta_raw	272.7
ICBG8|ICBG8_0000067	LysR family transcriptional activator, hca operon	67484	68386	00	67484	1	contig.1	cds	-	0.0	K05817	169.7	-	0.0	-	0.0	-	0.0	-	0.0	HTH_1,LysR_substrate	69.6,95.0	actNOG.ENOG4100FGN.meta_raw	372.2
ICBG8|ICBG8_0000068	acetoacetyl-CoA reductase	68501	69301	00	68501	-1	contig.1	cds	-	0.0	K00023	101.3	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	137.9	actNOG.ENOG4100CQN.meta_raw	178.2
ICBG8|ICBG8_0000069	simple sugar transport system substrate-binding protein	69315	70337	00	69315	-1	contig.1	cds	-	0.0	K02058	167.9	-	0.0	-	0.0	-	0.0	-	0.0	Peripla_BP_4	166.9	actNOG.ENOG4100GTX.meta_raw	210.1
ICBG8|ICBG8_0000070	L-arabinose transport system permease protein	70334	71341	00	70334	-1	contig.1	cds	-	0.0	K10538	128.1	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_2	117.6	actNOG.ENOG4100C9F.meta_raw	173.3
ICBG8|ICBG8_0000071	L-arabinose transport system permease protein	71338	72360	00	71338	-1	contig.1	cds	-	0.0	K10538	140.0	-	0.0	-	0.0	-	0.0	-	0.0	BPD_transp_2	115.0	actNOG.ENOG4100CRD.meta_raw	178.3
ICBG8|ICBG8_0000072	simple sugar transport system ATP-binding protein	72357	73856	00	72357	-1	contig.1	cds	-	0.0	K02056	457.6	-	0.0	-	0.0	-	0.0	-	0.0	ABC_tran,ABC_tran	92.3,58.3	actNOG.ENOG4100BG4.meta_raw	464.1
ICBG8|ICBG8_0000073	(R,R)-butanediol dehydrogenase / diacetyl reductase	73910	74680	00	73910	-1	contig.1	cds	-	0.0	K03366	205.6	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	194.9	actNOG.ENOG4100N1U.meta_raw	281.3
ICBG8|ICBG8_0000074	hydroxypyruvate isomerase	74740	75513	00	74740	-1	contig.1	cds	-	0.0	K01816	29.5	-	0.0	-	0.0	-	0.0	-	0.0	AP_endonuc_2	56.9	actNOG.ENOG4100R97.meta_raw	276.0
ICBG8|ICBG8_0000075	hypothetical protein	75897	76292	00	75897	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF4440	56.3	actNOG.ENOG410109W.meta_raw	95.5
ICBG8|ICBG8_0000076	3-oxoacid CoA-transferase, A subunit	76303	77070	00	76303	1	contig.1	cds	TIGR02429	242.3	K01028	319.6	-	0.0	-	0.0	-	0.0	-	0.0	CoA_trans	229.3	actNOG.ENOG4100BH0.meta_raw	419.9
ICBG8|ICBG8_0000077	3-oxoacid CoA-transferase, B subunit	77072	77707	00	77072	1	contig.1	cds	TIGR02428	302.2	K01029	328.3	-	0.0	-	0.0	-	0.0	-	0.0	CoA_trans	131.6	actNOG.ENOG41014P6.meta_raw	354.2
ICBG8|ICBG8_0000078	hypothetical protein	77719	78582	00	77719	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Dioxygenase_N,Dioxygenase_C	95.5,166.2	actNOG.ENOG4100UT5.meta_raw	458.1
ICBG8|ICBG8_0000079	acetaldehyde dehydrogenase / alcohol dehydrogenase	78579	79640	00	78579	1	contig.1	cds	-	0.0	K04072	72.7	-	0.0	-	0.0	-	0.0	-	0.0	Fe-ADH	244.9	actNOG.ENOG4100HVN.meta_raw	475.0
ICBG8|ICBG8_0000080	acetyl-CoA acetyltransferases	79633	80841	00	79633	1	contig.1	cds	TIGR01930	416.7	K00626	432.2	-	0.0	-	0.0	-	0.0	-	0.0	Thiolase_N,Thiolase_C	217.6,134.6	actNOG.ENOG4100BPS.meta_raw	489.5
ICBG8|ICBG8_0000081	hypothetical protein	80838	81212	00	80838	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF4440	50.4	actNOG.ENOG410109W.meta_raw	70.1
ICBG8|ICBG8_0000082	HTH-type transcriptional regulator, repressor for puuD	81320	82153	00	81320	1	contig.1	cds	-	0.0	K14056	35.5	-	0.0	-	0.0	-	0.0	-	0.0	HTH_3,Cupin_2	48.3,46.7	actNOG.ENOG4100PXU.meta_raw	200.3
ICBG8|ICBG8_0000083	threonine 3-dehydrogenase	82203	83228	00	82203	-1	contig.1	cds	-	0.0	K00060	148.3	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N	47.7,69.6	actNOG.ENOG4100E00.meta_raw	201.8
ICBG8|ICBG8_0000084	hypothetical protein	83225	84124	00	83225	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_31	58.0	actNOG.ENOG4100D62.meta_raw	395.9
ICBG8|ICBG8_0000085	MFS transporter bicyclomycin/chloramphenicol	84293	85492	00	84293	1	contig.1	cds	-	0.0	K07552	63.1	-	0.0	-	0.0	-	0.0	-	0.0	MFS_1	117.1	actNOG.ENOG4100C1P.meta_raw	400.7
ICBG8|ICBG8_0000086	carboxylesterase	85624	86520	00	85624	-1	contig.1	cds	-	0.0	K03928	41.2	-	0.0	-	0.0	-	0.0	-	0.0	Abhydrolase_1	58.8	actNOG.ENOG4100EQZ.meta_raw	176.7
ICBG8|ICBG8_0000087	TetR/AcrR family transcriptional regulator, acrAB operon repressor	86677	87297	00	86677	-1	contig.1	cds	-	0.0	K03577	55.9	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	45.2	actNOG.ENOG4100K37.meta_raw	309.9
ICBG8|ICBG8_0000088	(R,R)-butanediol dehydrogenase / diacetyl reductase	87378	88118	00	87378	1	contig.1	cds	-	0.0	K03366	164.0	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	199.2	actNOG.ENOG4100H9J.meta_raw	328.4
ICBG8|ICBG8_0000089	(R,R)-butanediol dehydrogenase / diacetyl reductase	88168	88914	00	88168	1	contig.1	cds	-	0.0	K03366	177.8	-	0.0	-	0.0	-	0.0	-	0.0	adh_short_C2	215.2	actNOG.ENOG4100H9J.meta_raw	406.4
ICBG8|ICBG8_0000090	hypothetical protein	89004	89441	00	89004	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Polyketide_cyc2	60.6	actNOG.ENOG4100NJE.meta_raw	178.8
ICBG8|ICBG8_0000091	hypothetical protein	89832	90266	00	89832	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	MerR	60.1	actNOG.ENOG4100MJ6.meta_raw	149.7
ICBG8|ICBG8_0000092	alcohol dehydrogenase	90263	91213	00	90263	1	contig.1	cds	-	0.0	K00001	113.2	-	0.0	-	0.0	-	0.0	-	0.0	ADH_N,ADH_zinc_N_2	34.5,54.1	actNOG.ENOG4100DDE.meta_raw	365.1
ICBG8|ICBG8_0000093	thioredoxin reductase (NADPH)	93088	94782	00	93088	-1	contig.1	cds	-	0.0	K00384	324.9	-	0.0	-	0.0	-	0.0	-	0.0	Pyr_redox_2	81.8	actNOG.ENOG4100DQC.meta_raw	583.8
ICBG8|ICBG8_0000094	hypothetical protein	94903	95277	00	94903	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	SnoaL_2	38.9	actNOG.ENOG4100ZPC.meta_raw	128.2
ICBG8|ICBG8_0000095	hypothetical protein	95529	95951	00	95529	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100RNV.meta_raw	83.6
ICBG8|ICBG8_0000096	2-octaprenyl-6-methoxyphenol hydroxylase	95965	97110	00	95965	1	contig.1	cds	-	0.0	K03185	43.1	-	0.0	-	0.0	-	0.0	-	0.0	FAD_binding_3	47.2	actNOG.ENOG4100C89.meta_raw	350.9
ICBG8|ICBG8_0000097	hypothetical protein	97107	98501	00	97107	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	AA_permease_2	84.6	actNOG.ENOG4100DVP.meta_raw	362.0
ICBG8|ICBG8_0000098	putative gamma-glutamyltranspeptidase	98498	100294	00	98498	1	contig.1	cds	TIGR00066	188.6	K00681	493.6	-	0.0	-	0.0	-	0.0	-	0.0	G_glu_transpept	394.8	actNOG.ENOG4100CFH.meta_raw	860.2
ICBG8|ICBG8_0000099	def peptide deformylase	100337	101257	00	100337	1	contig.1	cds	-	0.0	K06889	60.1	-	0.0	CE10	128.4	-	0.0	-	0.0	Abhydrolase_3	71.4	actNOG.ENOG4100MVP.meta_raw	196.3
ICBG8|ICBG8_0000100	GntR family transcriptional regulator, vanillate catabolism	101311	102009	00	101311	1	contig.1	cds	-	0.0	K11475	132.8	-	0.0	-	0.0	-	0.0	-	0.0	GntR,FCD	54.2,90.0	actNOG.ENOG4100NXY.meta_raw	252.2
ICBG8|ICBG8_0000101	butyryl-CoA dehydrogenase	102067	103836	00	102067	-1	contig.1	cds	-	0.0	K00248	511.6	-	0.0	-	0.0	-	0.0	-	0.0	AcylCoA_DH_N,Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1,Acyl-CoA_dh_C	37.9,32.5,58.7,58.2,89.5	actNOG.ENOG4100BQF.meta_raw	720.7
ICBG8|ICBG8_0000102	TetR/AcrR family transcriptional regulator, acrAB operon repressor	103895	104542	00	103895	1	contig.1	cds	-	0.0	K03577	45.4	-	0.0	-	0.0	-	0.0	-	0.0	TetR_N	47.4	actNOG.ENOG4100KRU.meta_raw	237.3
ICBG8|ICBG8_0000103	hypothetical protein	104712	104849	00	104712	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
ICBG8|ICBG8_0000104	hypothetical protein	105113	105613	00	105113	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100TEP.meta_raw	194.5
ICBG8|ICBG8_0000105	two-component response regulator, fimbrial Z protein FimZ	105798	106565	00	105798	-1	contig.1	cds	-	0.0	K07688	55.7	-	0.0	-	0.0	-	0.0	-	0.0	GerE	43.3	actNOG.ENOG4100Z3U.meta_raw	180.4
ICBG8|ICBG8_0000106	hypothetical protein	106562	107293	00	106562	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100QKE.meta_raw	112.1
ICBG8|ICBG8_0000107	LuxR family transcriptional regulator, maltose regulon positive	107389	110412	00	107389	-1	contig.1	cds	-	0.0	K03556	113.5	-	0.0	-	0.0	-	0.0	-	0.0	AAA_16,GerE	87.7,69.4	actNOG.ENOG4100EHZ.meta_raw	392.8
