LocusID	Annotation	Start	End	Partial	Absolute_Start	Strand	Contig	Type	TIGR	TIGR_bitscore	KEGG	KEGG_bitscore	resfam	resfam_bitscore	dbCAN	dbCAN_bitscore	NRPS	NRPS_bitscore	antiSMASH	antiSMASH_bitscore	PFAM	PFAM_bitscore	actNOG	actNOG_bitscore
CLI4811|pBCI2-1_0006675	putative aspartate ammonia-lyase	82847	84262	00	82847	-1	contig.1	cds	TIGR00839	597.5	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Lyase_1,FumaraseC_C	330.4,55.5	actNOG.ENOG41014PA.meta_raw	737.3
CLI4811|pBCI2-1_0006676	amidohydrolase	84259	85398	00	84259	-1	contig.1	cds	TIGR01891	200.6	K01463	43.6	-	0.0	-	0.0	-	0.0	-	0.0	Peptidase_M20	32.9	actNOG.ENOG4100E9G.meta_raw	501.1
CLI4811|pBCI2-1_0006677	PFAM DUF1028 domain protein	85395	86063	00	85395	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	DUF1028	188.8	actNOG.ENOG4100H9N.meta_raw	233.1
CLI4811|pBCI2-1_0006678	PFAM Ribonuc_L-PSP domain protein	86060	86482	00	86060	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Ribonuc_L-PSP	74.5	actNOG.ENOG4100ITB.meta_raw	255.2
CLI4811|pBCI2-1_0006679	glutathione reductase (NADPH)	86482	87753	00	86482	-1	contig.1	cds	-	0.0	K00383	14.1	-	0.0	-	0.0	-	0.0	-	0.0	Pyr_redox_3	89.0	actNOG.ENOG4100BRF.meta_raw	628.8
CLI4811|pBCI2-1_0006680	MFS transporter, proline/betaine transporter	87821	89194	00	87821	-1	contig.1	cds	-	0.0	K03762	506.6	-	0.0	-	0.0	-	0.0	-	0.0	Sugar_tr,Sugar_tr	73.8,44.0	actNOG.ENOG4100C6Q.meta_raw	534.6
CLI4811|pBCI2-1_0006681	LysR family transcriptional activator, hca operon	89347	90309	00	89347	-1	contig.1	cds	-	0.0	K05817	137.1	-	0.0	-	0.0	-	0.0	-	0.0	HTH_1,LysR_substrate	65.4,135.4	actNOG.ENOG4100I0Z.meta_raw	393.7
CLI4811|pBCI2-1_0006682	PFAM RepA_C domain protein	90439	91368	00	90439	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	RepA_C	143.6	actNOG.ENOG4100SET.meta_raw	282.8
CLI4811|pBCI2-1_0006683	hypothetical protein	91796	92533	00	91796	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006684	hypothetical protein	93314	94216	00	93314	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006685	hypothetical protein	94842	95345	00	94842	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100F60.meta_raw	55.6
CLI4811|pBCI2-1_0006686	hypothetical protein	95388	96551	00	95388	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006687	PFAM CbiA domain protein	96533	97249	00	96533	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	CbiA	61.9	actNOG.ENOG4100TW2.meta_raw	218.9
CLI4811|pBCI2-1_0006688	ParB/RepB/Spo0J family partition protein	97253	98230	00	97253	1	contig.1	cds	TIGR00180	93.8	K03497	135.0	-	0.0	-	0.0	-	0.0	-	0.0	ParBc	39.9	actNOG.ENOG4100QYT.meta_raw	140.6
CLI4811|pBCI2-1_0006689	hypothetical protein	99273	99470	00	99273	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006690	hypothetical protein	101647	102462	00	101647	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006691	hypothetical protein	102806	103222	00	102806	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006692	hypothetical protein	104116	105264	00	104116	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	actNOG.ENOG4100U7C.meta_raw	487.3
CLI4811|pBCI2-1_0006693	hypothetical protein	105128	105883	00	105128	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006694	hypothetical protein	106213	106752	00	106213	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006695	PFAM Prim-Pol domain protein	106749	107546	00	106749	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Prim-Pol	35.7	actNOG.ENOG4100JMQ.meta_raw	88.7
CLI4811|pBCI2-1_0006696	PFAM Prim-Pol domain protein	107543	108442	00	107543	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	Prim-Pol	150.5	actNOG.ENOG4100JMQ.meta_raw	306.0
CLI4811|pBCI2-1_0006697	hypothetical protein	109196	109429	00	109196	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006698	hypothetical protein	110411	110602	00	110411	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006699	hypothetical protein	110978	111154	00	110978	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006700	hypothetical protein	111989	112741	00	111989	1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0
CLI4811|pBCI2-1_0006701	PFAM HTH_IclR-IclR domain protein	112578	113360	00	112578	-1	contig.1	cds	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	-	0.0	HTH_IclR,IclR	54.0,74.6	actNOG.ENOG4100G5R.meta_raw	217.9
CLI4811|pBCI2-1_0006702	K00257 family protein	113631	114785	00	113631	1	contig.1	cds	-	0.0	K00257	252.7	-	0.0	-	0.0	-	0.0	-	0.0	Acyl-CoA_dh_N,Acyl-CoA_dh_M,Acyl-CoA_dh_1	75.7,71.9,32.8	actNOG.ENOG4100F51.meta_raw	554.0
